isbn,title,author,description,loc,publisher,year,class,Course_name_eng,Course_description_thai,Course_description_eng,url
9789740340188,การพัฒนา แอปพลิเคชันบนอุปกรณ์เคลื่อนที่แบบข้ามแพลตฟอร์ม,เอกรินทร์ วทัญญูเลิศสกุล,"หนังสือ ""การพัฒนา แอปพลิเคชันบนอุปกรณ์เคลื่อนที่แบบข้ามแพลตฟอร์ม"" เล่มนี้ มุ่งเน้นการพัฒนา และเตรียมพื้นฐาน ในการเป็นนักพัฒนา แอปพลิเคชันที่ดี มีมุมมองในการออกแบบและพัฒนา แอปพลิเคชันอย่างเป็นระบบและถูกต้อง ด้วยการเสริมตัวอย่างการประยุกต์ และแนวคิดในการออกแบบที่สามารถนำไปใช้งานได้จริง จนกระทั่งสามารถเผยแพร่สู่ผู้ใช้งานผ่านช่องทางดาวน์โหลดของ Google Play Store และ AppStore ได้ หนังสือเล่มนี้เหมาะสำหรับ นักเรียน นักศึกษา ครูผู้สอน และผู้ที่มีความสนใจต้องการเรียนรู้การพัฒนา แอปพลิเคชันสำหรับ อุปกรณ์เคลื่อนที่ ด้วยโครงสร้างภาษาอย่างง่าย เครื่องมือที่ใช้ในการพัฒนา สามารถใช้ได้กับ คอมพิวเตอร์ที่มีประสิทธิภาพไม่สูงมากนัก สามารถนำไปใช้พัฒนา การงานด้านการศึกษา และงานธุรกิจในขั้นสูงต่อไปได้อย่างมีประสิทธิภาพ",บทที่ 1 สถาปัตยกรรมอุปกรณ์เคลื่อนที่บทที่ 2 การพัฒนา แอปพลิเคชัน ข้ามแพลตฟอร์มบทที่ 3 เครื่องมือสำหรับ การพัฒนา แอปพลิเคชันบทที่ 4 ภาษาที่ใช้การพัฒนา แอปพลิเคชันบทที่ 5 การแสดงผลข้อมูลบทที่ 6 การนำเข้าข้อมูลบทที่ 7 ฉากบทที่ 8 ไฟล์และ การจัดการ ฐานข้อมูลบทที่ 9 ข้อมูลบริการ MVCบทที่ 10 การเชื่อมต่อแอปพลิเคชันกับข้อมูลบริการบทที่ 11 การประยุกต์ใช้อินเทอร์เน็ตของสรรพสิ่งบทที่ 12 การเผยแพร่แอปพลิเคชัน,สำนักพิมพ์แห่ง จุฬาลงกรณ์มหาวิทยาลัย,2021,การพัฒนา โปรแกรมบนอุปกรณ์เคลื่อนที่,Mobile Application Development,หลักการของโปรแกรมบนอุปกรณ์เคลื่อนที่ คอมโพเนนท์และ การสร้างส่วนติดต่อผู้ใช้ การ พิสูจน์ตัวตนและจํากัดสิทธิ์ การใช้งานฐานข้อมูลแบบเรียลไทม์ การแสดงผลข้อมูล การติดต่อกับ เว็บเอพีไอ การจําลองเพื่อทดสอบและแก้ไขบนระบบ คอมพิวเตอร์ ข้อคํานึงถึงด้านความมั่นคง การฝึก ปฏิบัติ สร้างโปรแกรมประยุกต์ด้วยภาษาโปรแกรม การทดสอบ การทํางานและแก้ไขโปรแกรม,Concepts of program on mobile devices; components and graphical user interface creation; authentication and authorization; use of realtime database; data representation; web api; simulation on computer for testing and debugging; security consideration; application programming pratice; testing and debugging.,https://images-se-ed.com/ws/Storage/Originals/978974/034/9789740340188L.jpg
9786160837809,พัฒนา  Mobile App บนระบบ Android ด้วย Kotlin,บัญชา ปะส เตสัง,"Kotlin เป็นหนึ่งในภาษาที่ใช้พัฒนา แอป บนระบบ Android เช่นเดียวกับ Java แต่การเขียนโค้ดจะกระชับและเข้าใจง่ายกว่า รวมทั้งมีเทคนิคที่ช่วยลดความยุ่งยากในหลายรูปแบบ ดังนั้นเพื่อให้ผู้อ่านสามารถเรียนรู้ทั้งการเขียนโปรแกรม Kotlin และ การพัฒนา แอป บน Android ไปพร้อม ๆ กัน ในหนังสือ ""พัฒนา  Mobile App บนระบบ Android ด้วย Kotlin"" เล่มนี้ จึงได้รวบรวมเนื้อหาที่จำเป็นต้องรู้ทั้งหมดไว้อย่างครบถ้วน ซึ่งผู้อ่านสามารถเรียนรู้ด้วยตนเองได้อย่างต่อเนื่อง ตั้งแต่ขั้นพื้นฐานจนถึงการประยุกต์ใช้งาน เพื่อพัฒนา  Mobile App บนระบบ Android ด้วย Kotlin ตามต้องการ","บทที่ 1 Kotlin Basic & Data Typeบทที่ 2 Operator & Control Flowบทที่ 3 Array, String & Numberบทที่ 4 Function & Lambdaบทที่ 5 Null Safety & Exceptionบทที่ 6 Class & Objectบทที่ 7 Inheritance & Interfaceบทที่ 8 Generic & Collectionบทที่ 9 Android Studioบทที่ 10 Basic App Development",-,2020,การพัฒนา โปรแกรมบนอุปกรณ์เคลื่อนที่,Mobile Application Development,หลักการของโปรแกรมบนอุปกรณ์เคลื่อนที่ คอมโพเนนท์และ การสร้างส่วนติดต่อผู้ใช้ การ พิสูจน์ตัวตนและจํากัดสิทธิ์ การใช้งานฐานข้อมูลแบบเรียลไทม์ การแสดงผลข้อมูล การติดต่อกับ เว็บเอพีไอ การจําลองเพื่อทดสอบและแก้ไขบนระบบ คอมพิวเตอร์ ข้อคํานึงถึงด้านความมั่นคง การฝึก ปฏิบัติ สร้างโปรแกรมประยุกต์ด้วยภาษาโปรแกรม การทดสอบ การทํางานและแก้ไขโปรแกรม,Concepts of program on mobile devices; components and graphical user interface creation; authentication and authorization; use of realtime database; data representation; web api; simulation on computer for testing and debugging; security consideration; application programming pratice; testing and debugging.,https://images-se-ed.com/ws/Storage/Originals/978616/083/9786160837809L.jpg
9786164872561,เริ่มต้น Coding สร้าง Mobile App อย่างมืออาชีพด้วย Kotlin และ Andriod Studio,ศุภชัย สมพานิช,"เรียนรู้หลักการสร้างแอปพลิเคชัน Android ด้วยภาษา Kotlin โดยใช้ Android Studio อธิบายตั้งแต่การติดตั้งโปรแกรม การใช้เครื่องมือ หลักการพัฒนา แอปพลิเคชันในรูปแบบต่าง ๆ ไม่ว่าจะเป็นการใช้งาน Widget, Layout แบบต่าง ๆ ระบบเมนู, Mobile Davices เช่น กล้องถ่ายรูป ฯลฯ, Google Map, การจัดการ ฐานข้อมูล SQLite ด้วย Room, การสร้างแอนิเมชันด้วย Motion Layout ตลอดจนสามารถสร้างแอป บน Play Store ได้จริง มีตัวอย่างประกอบทุกหัวข้อ สามารถดาวน์โหลดซอร์สโค้ดประกอบ การอธิบายได้ฟรี",บทที่ 1 เตรียมความพร้อมก่อนพัฒนา  Android Appsบทที่ 2 พื้นฐานการพัฒนา  Android Appsบทที่ 3 ทำความรู้จักกับระบบ Layout ของ Android Appsบทที่ 4 พื้นฐานการสร้างส่วนแสดงผลแบบรายการ List ด้วย RecyclerViewบทที่ 5 การประยุกต์ใช้งาน RecyclerViewบทที่ 6 ระบบเมนูและ การแจ้งเตือนบทที่ 7 ทำงานกับส่วนแสดงผลหลายหน้าจอด้วย Fragmentบทที่ 8 การสร้างโปรเจ็กต์ที่มีเมนูแบบ Navigation Drawerบทที่ 9 การทำงานกับฟังก์ชันพื้นฐานของ Mobile Devicesบทที่ 10 การสร้างไฟล์แชร์ข้อมูลแบบ SharedPreferences,บริษัท ไอดีซี พรีเมียร์ จำกัด,2021,การพัฒนา โปรแกรมบนอุปกรณ์เคลื่อนที่,Mobile Application Development,หลักการของโปรแกรมบนอุปกรณ์เคลื่อนที่ คอมโพเนนท์และ การสร้างส่วนติดต่อผู้ใช้ การ พิสูจน์ตัวตนและจํากัดสิทธิ์ การใช้งานฐานข้อมูลแบบเรียลไทม์ การแสดงผลข้อมูล การติดต่อกับ เว็บเอพีไอ การจําลองเพื่อทดสอบและแก้ไขบนระบบ คอมพิวเตอร์ ข้อคํานึงถึงด้านความมั่นคง การฝึก ปฏิบัติ สร้างโปรแกรมประยุกต์ด้วยภาษาโปรแกรม การทดสอบ การทํางานและแก้ไขโปรแกรม,Concepts of program on mobile devices; components and graphical user interface creation; authentication and authorization; use of realtime database; data representation; web api; simulation on computer for testing and debugging; security consideration; application programming pratice; testing and debugging.,https://images-se-ed.com/ws/Storage/Originals/978616/487/9786164872561L.jpg
9786167897707,สร้าง Mobile App ข้ามแพลตฟอร์ม ด้วย PhoneGap,อวยพร โกมลวิจิตรกุล,"PhoneGap เป็นเทคโนโลยีที่ใช้ในการพัฒนา  Mobile App สำหรับ สมาร์ทโฟน/แท็บเล็ต ในลักษณะข้ามแพลตฟอร์ม (Cross-Platform) คือ เขียนโค้ดเพียงครั้งเดียวก็สามารถใช้ได้กับ สมาร์ทโฟน/แท็บเล็ตหลากหลายระบบ เช่น Android, iOS, Windows Phone เป็นต้น การพัฒนา แอป ด้วย PhoneGap อาศัยภาษาโปรแกรมมิ่งที่ใช้ในการเขียนเว็บไซต์ เช่น HTML5, CSS3, JavaScript, jQuery Mobile รวมทั้งใช้โปรแกรม Dreamweaver CC เป็นเครื่องมือช่วยเขียนโค้ด หนังสือเล่มนี้แบ่งเนื้อหาเป็น 2 ภาค ภาคแรกอธิบายวิธีการและขั้นตอนการพัฒนา  Mobile App ด้วยเทคโนโลยีเหล่านี้ เริ่มตั้งแต่พื้นฐานจนสามารถสร้างแอปได้จริง ส่วนภาคสองรวบรวมโค้ดสำเร็จรูปที่จำเป็นและใช้บ่อยมาแนะนำแก่ผู้อ่าน ซึ่งช่วยเพิ่มความสะดวกในการพัฒนา และทำความเข้าใจโค้ดต่าง ๆ จึงเป็นแนวทางให้ผู้อ่านสามารถนำไปประยุกต์ใช้กับ การพัฒนา แอป ขั้นสูงต่อไป",บทที่ 1 รู้จัก PhoneGap บทที่ 2 กำหนดค่าการทำงานของ PhoneGap บน Dreamweaverบทที่ 3 ติดตั้ง PhoneGap และ Eclipse เพื่อสร้างแอป บน Androidบทที่ 4 ติดตั้ง PhoneGap บน Mas OS เพื่อสร้างแอป บน iPhone/iPad บทที่ 5 ติดตั้ง PhoneGap บน Windows 8 เพื่อสร้างแอป บน Windows Phoneบทที่ 6 พื้นฐานการใช้งาน Dreamweaver CC บทที่ 7 พื้นฐานการเขียน HTML5 บทที่ 8 จัดรูปแบบ การแสดงผลด้วย CSS3บทที่ 9 JavaScript เบื้องต้นบทที่ 10 พื้นฐานการสร้างแอป ด้วย jQuery Mobile,สำนักพิมพ์วิตตี้กรุ๊ป,2018,การพัฒนา โปรแกรมบนอุปกรณ์เคลื่อนที่,Mobile Application Development,หลักการของโปรแกรมบนอุปกรณ์เคลื่อนที่ คอมโพเนนท์และ การสร้างส่วนติดต่อผู้ใช้ การ พิสูจน์ตัวตนและจํากัดสิทธิ์ การใช้งานฐานข้อมูลแบบเรียลไทม์ การแสดงผลข้อมูล การติดต่อกับ เว็บเอพีไอ การจําลองเพื่อทดสอบและแก้ไขบนระบบ คอมพิวเตอร์ ข้อคํานึงถึงด้านความมั่นคง การฝึก ปฏิบัติ สร้างโปรแกรมประยุกต์ด้วยภาษาโปรแกรม การทดสอบ การทํางานและแก้ไขโปรแกรม,Concepts of program on mobile devices; components and graphical user interface creation; authentication and authorization; use of realtime database; data representation; web api; simulation on computer for testing and debugging; security consideration; application programming pratice; testing and debugging.,https://images-se-ed.com/ws/Storage/Originals/978616/789/9786167897707L.jpg
9786160818112,ออกแบบและสร้าง Mobile Website & Apps สำหรับ อุปกรณ์ยุคใหม่ : Smart Device,"Earle Castledine (เอิร์ล คาสเซิลดีน),Max Wheeler (แม็กซ์ วีลเลอร์),Myles Eftos (ไมลส์ แอปทอส)","หนังสือเล่มนี้เป็นแนวทางอย่างดีในการสร้างเว็บแอปพลิเคชัน (Web Application) สำหรับ อุปกรณ์ยุคใหม่ ที่ช่วยให้นักพัฒนา ระบบและผู้ออกแบบในส่วน Front-end ได้เรียนรู้แนวทางใหม่ที่น่าสนใจในการออกแบบและพัฒนา ระบบ รวมถึงเทคโนโลยีล่าสุดที่ใช้ได้อย่างลงตัวกับ อุปกรณ์ยุคใหม่ ไม่ว่าจะเป็นการออกแบบอินเตอร์เฟซ (Interface) อย่างมีประสิทธิภาพกับ อุปกรณ์ที่ทันสมัย การใช้ HTML5 และ CSS3 ทำให้สร้างงานได้อย่างรวดเร้ว และสามารถปรับเปลี่ยนได้อย่างเหมาะสมในอุปกรณ์ต่างชนิดกัน ใช้ JavaScript เพื่อสร้างงานแบบ Native เช่น เรื่อง Transition การใช้ event ของการสัมผัส (touch), การปรับด้วยท่าทางของนิ้ว (swipe), แอนิเมชัน และอื่นๆ แนะนำการใช้ API ที่มีประสิทธิภาพ ช่วยเสริมการทำงานกับ อุปกรณ์รุ่นใหม่ได้อย่างเต็มที่ ใช้ PhoneGap เพื่อเปลี่ยน Web App ไปเป็น Native App สำหรับ iOS, Android, BlackBerry และแพล็ตฟอร์มอื่นๆ ให้สามารถวางขายในตลาดออนไลน์ได้",Chapter 1 : แนะนำการออกแบบ โมบายล์เว็บChapter 2 : การออกแบบสำหรับ โมบายล์Chapter 3 : การใช้ Markup ในโมบายล์Chapter 4 : โมบายล์ เว็บแอปพลิเคชันChapter 5 : การใช้ลักษณะเฉพาะของอุปกรณ์ในเว็บแอปพลิเคชันChapter 6 : ปรับแต่งแอปพลิเคชันของเราChapter 7 : แนะนำ PhoneGap เบื้องต้นChapter 8 : ทำให้แอปพลิเคชันของเราเป็น Native- ภาคผนวก : การรันเซิร์ฟเวอร์เพื่อการทดสอบ- ดัชนี,บริษัท ซีเอ็ดยูเคชั่น จำกัด (มหาชน),2013,การพัฒนา โปรแกรมบนอุปกรณ์เคลื่อนที่,Mobile Application Development,หลักการของโปรแกรมบนอุปกรณ์เคลื่อนที่ คอมโพเนนท์และ การสร้างส่วนติดต่อผู้ใช้ การ พิสูจน์ตัวตนและจํากัดสิทธิ์ การใช้งานฐานข้อมูลแบบเรียลไทม์ การแสดงผลข้อมูล การติดต่อกับ เว็บเอพีไอ การจําลองเพื่อทดสอบและแก้ไขบนระบบ คอมพิวเตอร์ ข้อคํานึงถึงด้านความมั่นคง การฝึก ปฏิบัติ สร้างโปรแกรมประยุกต์ด้วยภาษาโปรแกรม การทดสอบ การทํางานและแก้ไขโปรแกรม,Concepts of program on mobile devices; components and graphical user interface creation; authentication and authorization; use of realtime database; data representation; web api; simulation on computer for testing and debugging; security consideration; application programming pratice; testing and debugging.,https://images-se-ed.com/ws/Storage/Originals/978616/081/9786160818112L.jpg
9786162624841,พัฒนา  Mobile App ด้วย Android Studio,สุพจน์ สง่ากอง,ในหนังสือเล่มนี้จะแนะนำผู้อ่านในการออกแบบและพัฒนา แอปพลิเคชันสำหรับ รันบนอุปกรณ์ที่ใช้ระบบปฏิบัติการ Android โดยใช้โปรแกรม Android Studio เป็นเครื่องมือหลักในการสร้างแอป ครอบคลุมเนื้อหาตั้งแต่การติดตั้งเครื่องมือที่จำเป็นในการพัฒนา  แอป แอนดรอยด์  แนะนำส่วนประกอบและวิธีใช้งาน Android Studio วิธีรันแอป บนแบบจำลองชนิดต่าง ๆ การออกแบบและปรับแต่งหน้าจอ เลย์เอาต์ของแอป การสร้างแอปเพื่อเชื่อมต่อและใช้งานอินเทอร์เน็ต การสร้างแอปมัลติมีเดีย อาทิ บันทึกเสียง ถ่ายภาพ บันทึกวิดีโอ การจัดการภาพและวิดีโอ พร้อมทดสอบ การทำงานของแอป และเตรียมเผยแพร่ไปไว้บน Google Play,Chapter 1 แอนดรอยด์ และ การติดตั้งเครื่องมือพัฒนา แอปChapter 2 เริ่มต้นสร้างแอปด้วย Android StudioChapter 3 ออกแบบ หน้าจอแอปChapter 4 เขียนโค้ดโปรแกรมเพื่อพัฒนา  แอป แอนดรอยด์ Chapter 5 กำหนดการแสดงผลหน้าจอด้วย ViewGroupChapter 6 จัดหน้าจอด้วย Fragment และ Action BarChapter 7 สร้างแอป จัดการเสียง ภาพ และวิดีโอChapter 8 สร้างแอป ทำงานกับกล้องและไมโครโฟนChapter 9 สร้างแอปเพื่อเชื่อมต่อและใช้งานอินเทอร์เน็ตChapter 10 การเผยแพร่ แอป แอนดรอยด์ ,สำนักพิมพ์ซิมพลิฟาย,2019,การพัฒนา โปรแกรมบนอุปกรณ์เคลื่อนที่,Mobile Application Development,หลักการของโปรแกรมบนอุปกรณ์เคลื่อนที่ คอมโพเนนท์และ การสร้างส่วนติดต่อผู้ใช้ การ พิสูจน์ตัวตนและจํากัดสิทธิ์ การใช้งานฐานข้อมูลแบบเรียลไทม์ การแสดงผลข้อมูล การติดต่อกับ เว็บเอพีไอ การจําลองเพื่อทดสอบและแก้ไขบนระบบ คอมพิวเตอร์ ข้อคํานึงถึงด้านความมั่นคง การฝึก ปฏิบัติ สร้างโปรแกรมประยุกต์ด้วยภาษาโปรแกรม การทดสอบ การทํางานและแก้ไขโปรแกรม,Concepts of program on mobile devices; components and graphical user interface creation; authentication and authorization; use of realtime database; data representation; web api; simulation on computer for testing and debugging; security consideration; application programming pratice; testing and debugging.,https://images-se-ed.com/ws/Storage/Originals/978616/262/9786162624841 L.jpg
9786162007408,คู่มือพัฒนา แอปพลิเคชันด้วย Android Studio ฉบับโปรแกรมเมอร์,ศุภชัย สมพานิช,"""คู่มือพัฒนา แอปพลิเคชันด้วย Android Studio ฉบับโปรแกรมเมอร์"" เล่มนี้ ได้รวบรวมความรู้พื้นฐานที่จำเป็นสำหรับ การพัฒนา แอปพลิเคชัน Android Studio ไว้อย่างครบถ้วน ตั้งแต่พื้นฐานจนสามารถนำไปใช้ได้จริงอย่างมืออาชีพ ทั้งการเขียนโค้ดใช้งานกล้อง ฐานข้อมูล หรือแม้กระทั้งแผนที่ พร้อมอธิบายขั้นตอนการลงขายแอปใน Play Store เหมาะสำหรับ นักเรียน นักศึกษาใช้ประกอบ การเรียน หรือการฝึกพัฒนา แอป ด้วยตนเอง เพื่อก้าวสู่การเป็น โปรแกรมเมอร์ อาชีพ",บทที่ 1 เตรียมความพร้อมก่อนพัฒนา  Android Apps ในยุคใหม่บทที่ 2 พื้นฐานการพัฒนา  Android Apps ด้วย Android Studioบทที่ 3 การใช้งาน Android Studioบทที่ 4 การสร้างส่วนแสดงผลด้วย Android Design Supportบทที่ 5 พื้นฐานการเขียนโปรแกรมเชิงวัตถุและ การผูกติดข้อมูล (Data Binding)บทที่ 6 การสร้างส่วนแสดงผลแบบ CardView และ RecyclerViewบทที่ 7 การสร้างแถมนำทาง (Navigation)บทที่ 8 ทำงานกับส่วนแสดงผลหลายหน้าจอด้วย Fragmentบทที่ 9 ตัวอย่างการพัฒนา แอปพลิเคชัน (แอป Call Center)บทที่ 10 พื้นฐานการตกแต่ง Widgets,บริษัท ไอดีซี พรีเมียร์ จำกัด,2016,การพัฒนา โปรแกรมบนอุปกรณ์เคลื่อนที่,Mobile Application Development,หลักการของโปรแกรมบนอุปกรณ์เคลื่อนที่ คอมโพเนนท์และ การสร้างส่วนติดต่อผู้ใช้ การ พิสูจน์ตัวตนและจํากัดสิทธิ์ การใช้งานฐานข้อมูลแบบเรียลไทม์ การแสดงผลข้อมูล การติดต่อกับ เว็บเอพีไอ การจําลองเพื่อทดสอบและแก้ไขบนระบบ คอมพิวเตอร์ ข้อคํานึงถึงด้านความมั่นคง การฝึก ปฏิบัติ สร้างโปรแกรมประยุกต์ด้วยภาษาโปรแกรม การทดสอบ การทํางานและแก้ไขโปรแกรม,Concepts of program on mobile devices; components and graphical user interface creation; authentication and authorization; use of realtime database; data representation; web api; simulation on computer for testing and debugging; security consideration; application programming pratice; testing and debugging.,https://images-se-ed.com/ws/Storage/Originals/978616/200/9786162007408 L.jpg
9786169065159,พัฒนา  Android App สำหรับ Mobile Device & Smartwatch,ดร. กอบเกียรติ สระอุบล,"นำเสนอความรู้สำคัญในการพัฒนา  Android App สำหรับ สมาร์ทโฟน Tablet และสมาร์ทวอชท์ ตั้งแต่ระดับเริ่มต้น การติดตั้ง Tools, การออกแบบ หน้าจอและเมนู การใช้งานกล้อง ฐานข้อมูล เซนเซอร์ตรวจจับ การเคลื่อนไหว ระบบแผนที่ เชื่อมต่ออินเทอร์เน็ต เปิดภาพ เปิดเว็บ โหลดข้อมูล JSON การใช้งานมัลติมีเดีย ถ่ายวิดีโอ เล่นวิดีโอ เล่นไฟล์เสียง การออกแบบ หน้าปัทม์นาฬิกา (Watch Face) ทั้งแบบดิจิทัลและแบบเข็ม การรับส่งข้อมูลระหว่างสมาร์ทโฟนกับ สมาร์ทวอชท์ผ่าน Data Layer ระบบแจ้งเตือน Notifications และ การตอบกลับด้วยเสียงผ่านสมาร์ทวอชท์ การทดสอบ App กับ อุปกรณ์จริง ไปจนถึงการส่ง App ขึ้น Google Play โดยในเล่มได้อธิบายเนื้อหาอย่างละเอียด เข้าใจง่าย สามารถเรียนรู้ได้ด้วยตัวเอง",01 การติดตั้งและเตรียมระบบ02 เริ่มต้นพัฒนา  App03 การออกแบบ หน้าจอ04 การเขียนโปรแกรม Activity05 ภาพ เสียงและวิดีโอ06 การขอ Permission07 Toolbar และเมนู08 แผงเมนู Navigation Drawer09 การใช้งานกล้อง10 แสดงข้อมูลรายการลิสต์ฯลฯ,สำนักพิมพ์ อินเตอร์มีเดีย,2016,การพัฒนา โปรแกรมบนอุปกรณ์เคลื่อนที่,Mobile Application Development,หลักการของโปรแกรมบนอุปกรณ์เคลื่อนที่ คอมโพเนนท์และ การสร้างส่วนติดต่อผู้ใช้ การ พิสูจน์ตัวตนและจํากัดสิทธิ์ การใช้งานฐานข้อมูลแบบเรียลไทม์ การแสดงผลข้อมูล การติดต่อกับ เว็บเอพีไอ การจําลองเพื่อทดสอบและแก้ไขบนระบบ คอมพิวเตอร์ ข้อคํานึงถึงด้านความมั่นคง การฝึก ปฏิบัติ สร้างโปรแกรมประยุกต์ด้วยภาษาโปรแกรม การทดสอบ การทํางานและแก้ไขโปรแกรม,Concepts of program on mobile devices; components and graphical user interface creation; authentication and authorization; use of realtime database; data representation; web api; simulation on computer for testing and debugging; security consideration; application programming pratice; testing and debugging.,https://images-se-ed.com/ws/Storage/Originals/978616/906/9786169065159L.jpg
9786163260222,Design Mobile App,อภิรักษ์ ปนาทกูล,"นี่คือจุดเริ่มต้นของคนอยากมีแอป เพราะในเล่มได้รวมเคล็ดลับ การสร้างแอป ให้ประสบความสำเร็จที่คุณต้องรู้ ถ้าคุณมีไอเดียเกี่ยวกับ การสร้างแอปพลิเคชันบนมือถือ แต่ไม่รู้ว่าควรเริ่มต้นจากตรงไหน หนังสือเล่มนี้จะเป็นคู่มือในการวางแผนเพื่อสร้างแอปพลิเคชัน สำหรับเจ้าของธุรกิจ นักออกแบบ นักพัฒนา โปรแกรม หรือใครก็ตามที่มีความฝันจะมีแอปพลิเคชันบนมือถือเป็นของตัวเอง ""Design Mobile App"" จะตอบโจทย์ที่คุณต้องการรู้อย่างหมดเปลือกเลยทีเดียว",ทำความรู้จักกันก่อน- เข้าใจโปรแกรมของเรา- เข้าใจลำดับในใจของผู้ใช้- สื่อสารกับ ผู้ใช้อยู่เสมอ- บริหารความคาดหวัง- ข้อผิดพลาดของ Graphic Design- Start up,สำนักพิมพ์ ทรูไลฟ์,2013,การพัฒนา โปรแกรมบนอุปกรณ์เคลื่อนที่,Mobile Application Development,หลักการของโปรแกรมบนอุปกรณ์เคลื่อนที่ คอมโพเนนท์และ การสร้างส่วนติดต่อผู้ใช้ การ พิสูจน์ตัวตนและจํากัดสิทธิ์ การใช้งานฐานข้อมูลแบบเรียลไทม์ การแสดงผลข้อมูล การติดต่อกับ เว็บเอพีไอ การจําลองเพื่อทดสอบและแก้ไขบนระบบ คอมพิวเตอร์ ข้อคํานึงถึงด้านความมั่นคง การฝึก ปฏิบัติ สร้างโปรแกรมประยุกต์ด้วยภาษาโปรแกรม การทดสอบ การทํางานและแก้ไขโปรแกรม,Concepts of program on mobile devices; components and graphical user interface creation; authentication and authorization; use of realtime database; data representation; web api; simulation on computer for testing and debugging; security consideration; application programming pratice; testing and debugging.,https://images-se-ed.com/ws/Storage/Originals/978616/326/9786163260222L.jpg
9786162043833,สร้างเว็บ Mobile Application ด้วย Dreamweaver CS6,จีระสิทธิ์ อึ้งรัตนวงศ์,หนังสือเล่มนี้จะช่วยให้คุณสร้างเว็บ Mobile Application ของตนได้อย่างรวดเร็ว ด้วยเนื้อหาที่อธิบายอย่างเป็นลำดับขั้นตอน ตั้งแต่การออกแบบ การใช้งานเครื่องมือพื้นฐานต่างๆ รวมไปถึงการแพ็กเกจและติดตั้งเว็บ Mobile Application ที่คุณสามารถทำตามได้อย่างง่ายดาย,"Chapter 1 พื้นฐานการใช้งาน Dreamweaver CS6Chapter 2 เริ่มต้นสร้าง ไฟล์ jQuery Mobile และหน้า PageChapter 3 จัดการกับ Header, Footer และ ContentChapter 4 สร้างปุ่ม (Button), ลิงก์เชื่อมโยงและใส่เอฟเฟกต์เปลี่ยนหน้า PageChapter 5 แสดงรายการแบบ List ViewChapter 6 จัดวางเนื้อหาแบบ Modal Dialogs, Grids, Collapsible BlocksChapter 7 สร้างฟอร์มรับข้อมูลด้วย Form ElementsChapter 8 สร้าง Theme ด้วย ThemRollerChapter 9 เตรียมเครื่องมือก่อนใช้งาน jQuery Mobile กับฐานข้อมูลChapter 10 จัดการ ฐานข้อมูล MySQL ด้วย phpMyAdmin",-,2013,การพัฒนา โปรแกรมบนอุปกรณ์เคลื่อนที่,Mobile Application Development,หลักการของโปรแกรมบนอุปกรณ์เคลื่อนที่ คอมโพเนนท์และ การสร้างส่วนติดต่อผู้ใช้ การ พิสูจน์ตัวตนและจํากัดสิทธิ์ การใช้งานฐานข้อมูลแบบเรียลไทม์ การแสดงผลข้อมูล การติดต่อกับ เว็บเอพีไอ การจําลองเพื่อทดสอบและแก้ไขบนระบบ คอมพิวเตอร์ ข้อคํานึงถึงด้านความมั่นคง การฝึก ปฏิบัติ สร้างโปรแกรมประยุกต์ด้วยภาษาโปรแกรม การทดสอบ การทํางานและแก้ไขโปรแกรม,Concepts of program on mobile devices; components and graphical user interface creation; authentication and authorization; use of realtime database; data representation; web api; simulation on computer for testing and debugging; security consideration; application programming pratice; testing and debugging.,https://images-se-ed.com/ws/Storage/Originals/978616/204/9786162043833L.jpg
